"","Pollster","Start.Date","End.Date","Entry.Date.Time..ET.","Number.of.Observations","Population","Mode","Trump","Clinton","Johnson","Other","Undecided","Pollster.URL","Source.URL","Partisan","Affiliation","Question.Text","Question.Iteration"
"71","PPP (D)","2016-09-04","2016-09-06","2016-09-07T14:57:28Z",744,"Likely Voters","IVR/Online",44,43,5,2,6,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25412","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_90716.pdf","Pollster","Dem","The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein, and independent Evan McMullin. If the election was today, who would you vote for?",1
"72","PPP (D)","2016-09-04","2016-09-06","2016-09-07T14:57:28Z",744,"Likely Voters","IVR/Online",46,47,NA,NA,7,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25412","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_90716.pdf","Pollster","Dem","If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?",2
"73","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T11:56:50Z",3287,"Registered Voters","Internet",44,46,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25348","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",1
"74","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T11:56:50Z",3287,"Registered Voters","Internet",40,42,10,3,6,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25348","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",2
"75","ICITIZEN","2016-08-18","2016-08-24","2016-08-26T14:27:18Z",600,"Registered Voters","Internet",37,42,8,6,8,"http://elections.huffingtonpost.com/pollster/polls/icitizen-25269","https://icitizen.com/wp-content/uploads/2016/08/Florida-Poll-%E2%80%93-August-Toplines.pdf","Nonpartisan","None","",1
"76","Cherry (R-Florida Chamber of Commerce)","2016-08-17","2016-08-22","2016-08-25T13:07:38Z",608,"Likely Voters","Live Phone",44,43,NA,7,5,"http://elections.huffingtonpost.com/pollster/polls/cherry-r-florida-chamber-of-commerce-25255","http://www.flchamber.com/politicians-parties-and-plaintiff-trial-lawyers-are-unknown-or-unliked-in-new-florida-chamber-of-commerce-statewide-poll/","Pollster","Rep","",1
"77","Cherry (R-Florida Chamber of Commerce)","2016-08-17","2016-08-22","2016-08-25T13:07:38Z",608,"Likely Voters","Live Phone",44,41,9,2,4,"http://elections.huffingtonpost.com/pollster/polls/cherry-r-florida-chamber-of-commerce-25255","http://www.flchamber.com/politicians-parties-and-plaintiff-trial-lawyers-are-unknown-or-unliked-in-new-florida-chamber-of-commerce-statewide-poll/","Pollster","Rep","",2
"78","Saint Leo University","2016-08-14","2016-08-18","2016-08-23T18:02:53Z",1380,"Likely Voters","Internet",38,52,8,2,NA,"http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-25244","http://polls.saintleo.edu/survey-florida-looks-like-it-will-support-clinton-for-president/","Nonpartisan","None","",1
"79","Monmouth University","2016-08-12","2016-08-15","2016-08-16T17:31:41Z",402,"Likely Voters","Live Phone",39,48,6,2,5,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-25187","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_FL_081616.asp","Nonpartisan","None","If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
"80","CBS/YouGov","2016-08-10","2016-08-12","2016-08-14T14:53:19Z",1194,"Likely Voters","Internet",40,45,5,4,4,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-25156","http://www.cbsnews.com/news/poll-hillary-clinton-up-florida-new-hampshire-extends-lead-electoral-map/","Nonpartisan","None","",1
"81","Opinion Savvy/Fox 13","2016-08-10","2016-08-10","2016-08-11T19:15:49Z",622,"Likely Voters","IVR/Online",44,45,6,1,3,"http://elections.huffingtonpost.com/pollster/polls/opinion-savvy-fox-13-25136","http://opinionsavvy.com/wp-content/uploads/2016/08/OS-FL-General-8.11.16.pdf","Nonpartisan","None","If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?",1
"82","NBC/WSJ/Marist","2016-08-04","2016-08-10","2016-08-12T15:36:26Z",862,"Registered Voters","Live Phone",39,44,NA,11,7,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25148","http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"83","NBC/WSJ/Marist","2016-08-04","2016-08-10","2016-08-12T15:36:26Z",862,"Registered Voters","Live Phone",36,41,9,6,9,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25148","http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"84","Quinnipiac","2016-07-30","2016-08-07","2016-08-09T18:50:17Z",1056,"Likely Voters","Live Phone",45,46,NA,3,5,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25101","http://big.assets.huffingtonpost.com/Quinnipiac.8-7-16.pdf","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote? As of today, do you lean more toward Clinton or Trump?",1
"85","Quinnipiac","2016-07-30","2016-08-07","2016-08-09T18:50:17Z",1056,"Likely Voters","Live Phone",43,43,7,3,3,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25101","http://big.assets.huffingtonpost.com/Quinnipiac.8-7-16.pdf","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
"86","Suffolk","2016-08-01","2016-08-03","2016-08-04T16:42:16Z",500,"Likely Voters","Live Phone",42,48,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/suffolk-25062","http://www.suffolk.edu/academics/10740.php","Nonpartisan","None","If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean towards?",1
"87","Suffolk","2016-08-01","2016-08-03","2016-08-04T16:42:16Z",500,"Likely Voters","Live Phone",39,43,4,3,12,"http://elections.huffingtonpost.com/pollster/polls/suffolk-25062","http://www.suffolk.edu/academics/10740.php","Nonpartisan","None","Florida’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?",2
"88","NBC/WSJ/Marist","2016-07-05","2016-07-11","2016-07-15T11:11:12Z",871,"Registered Voters","Live Phone",37,44,NA,13,7,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24892","http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"89","NBC/WSJ/Marist","2016-07-05","2016-07-11","2016-07-15T11:11:12Z",871,"Registered Voters","Live Phone",36,41,7,6,10,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24892","http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"90","Quinnipiac","2016-06-30","2016-07-11","2016-07-13T11:08:12Z",1015,"Registered Voters","Live Phone",42,39,NA,6,13,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24869","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2365","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?",1
"91","Quinnipiac","2016-06-30","2016-07-11","2016-07-13T11:08:12Z",1015,"Registered Voters","Live Phone",41,36,7,6,11,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24869","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2365","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
"92","JMC Analytics (R)","2016-07-09","2016-07-10","2016-07-12T17:28:12Z",700,"Likely Voters","Automated Phone",47,42,2,1,8,"http://elections.huffingtonpost.com/pollster/polls/jmc-analytics-r-24864","http://winwithjmc.com/wp-content/uploads/2016/07/Florida-Executive-Summary.pdf","Pollster","Rep","",1
"93","GQR (D-Project New America) ","2016-07-06","2016-07-10","2016-07-15T13:15:56Z",1100,"Likely Voters","Live Phone",40,45,6,2,7,"http://elections.huffingtonpost.com/pollster/polls/gqr-d-project-new-america-24897","http://www.politico.com/f/?id=00000155-ebd0-dc24-ab55-fbf97c6b0001","Pollster","Dem","Thinking about the election for President in November, if the election for President were held today and the candidates were... for whom would you vote?",1
"94","Gravis Marketing/OANN","2016-06-27","2016-06-28","2016-07-12T19:17:16Z",1619,"Registered Voters","Automated Phone",49,45,NA,6,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-24867","http://big.assets.huffingtonpost.com/FloridaPollingResults.pdf","Nonpartisan","None","",1
"95","Onmessage (R-Let's Get to Work)","2016-06-26","2016-06-28","2016-07-12T18:36:30Z",800,"Likely Voters","Live Phone",47,45,NA,NA,8,"http://elections.huffingtonpost.com/pollster/polls/onmessage-r-let-s-get-to-work-24865","http://letsgettowork.net/wp-content/uploads/2016/07/LGTW_Statewide_Topline_Deck.pdf","Sponsor","Rep","",1
"96","SurveyUSA/Bay News 9/News 13","2016-06-25","2016-06-27","2016-06-29T14:59:06Z",1678,"Likely Voters","IVR/Online",42,46,2,5,5,"http://elections.huffingtonpost.com/pollster/polls/surveyusa-bay-news-9-news-13-24797","http://www.surveyusa.com/client/PollReport.aspx?g=f314592b-a46a-4fc9-8621-19f500aada3f","Nonpartisan","None","",1
"97","CBS/YouGov","2016-06-21","2016-06-24","2016-06-26T20:10:40Z",1192,"Likely Voters","Internet",41,44,NA,8,7,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-24766","https://www.scribd.com/doc/316764858/CBS-News-2016-Battleground-Tracker-Florida-June-2016","Nonpartisan","None","",1
"98","GQR (D-Democracy Corps/Women's Voices Women Vote)","2016-06-11","2016-06-20","2016-07-09T02:16:06Z",300,"Likely Voters","Live Phone",39,52,NA,6,3,"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24842","http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf","Sponsor","Dem","",1
"99","GQR (D-Democracy Corps/Women's Voices Women Vote)","2016-06-11","2016-06-20","2016-07-09T02:16:06Z",300,"Likely Voters","Live Phone",38,49,9,2,2,"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24842","http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf","Sponsor","Dem","",2
"100","Quinnipiac","2016-06-08","2016-06-19","2016-06-21T11:17:05Z",975,"Registered Voters","Live Phone",39,47,NA,2,12,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24720","https://www.qu.edu/images/polling/ps/ps06212016_Sfw34kbm.pdf","Nonpartisan","None","",1
"101","Quinnipiac","2016-06-08","2016-06-19","2016-06-21T11:17:05Z",975,"Registered Voters","Live Phone",36,42,7,5,10,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24720","https://www.qu.edu/images/polling/ps/ps06212016_Sfw34kbm.pdf","Nonpartisan","None","",2
"102","PPP (D)","2016-06-02","2016-06-05","2016-06-07T18:41:29Z",737,"Likely Voters","IVR/Online",41,40,4,2,13,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24635","http://www.publicpolicypolling.com/pdf/PPP_Release_FL_607161.pdf","Pollster","Dem","If the candidates for President this fall were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, who would you vote for?",1
"103","PPP (D)","2016-06-02","2016-06-05","2016-06-07T18:41:29Z",737,"Likely Voters","IVR/Online",45,44,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24635","http://www.publicpolicypolling.com/pdf/PPP_Release_FL_607161.pdf","Pollster","Dem","If the candidates for President this fall were just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?",2
"104","Mason-Dixon","2016-05-31","2016-06-02","2016-06-03T15:02:47Z",625,"Registered Voters","Live Phone",42,45,6,NA,7,"http://elections.huffingtonpost.com/pollster/polls/mason-dixon-24606","http://www.realclearpolitics.com/docs/2016/Mason_Dixon_FL_June_2016.pdf","Nonpartisan","None","",1
"105","CBS/YouGov","2016-05-16","2016-05-19","2016-05-22T18:26:42Z",995,"Likely Voters","Internet",42,43,NA,NA,15,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-24529","https://www.scribd.com/doc/313450291/CBS-News-2016-Battleground-Tracker-Florida-May-22","Nonpartisan","None","",1
"106","Gravis Marketing","2016-05-17","2016-05-18","2016-05-25T17:57:36Z",2542,"Registered Voters","Automated Phone",42,46,NA,NA,12,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-24554","http://gravismarketing.com/polling-and-market-research/florida-general-election-poll-marijuana-and-trans-bathroom/","Nonpartisan","None","",1
"107","Quinnipiac","2016-04-27","2016-05-08","2016-05-10T11:09:43Z",1051,"Registered Voters","Live Phone",42,43,NA,2,13,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24463","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2345","Nonpartisan","None","",1
"108","Associated Industries of Florida (R)","2016-04-25","2016-04-27","2016-05-02T14:34:19Z",604,"Likely Voters","Live Phone",36,49,NA,NA,15,"http://elections.huffingtonpost.com/pollster/polls/associated-industries-of-florida-r-24418","http://www.capitalnewyork.com/article/florida/2016/05/8598048/florida-poll-republican-brand-damage-bolsters-clinton","Pollster","Rep","",1
"109","NBC/WSJ/Marist","2016-03-04","2016-03-10","2016-03-13T15:43:10Z",2422,"Registered Voters","Live Phone",41,49,NA,NA,9,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24057","http://maristpoll.marist.edu/313-trump-ahead-in-fl-il-kasich-up-in-oh-clinton-ahead-in-fl-il-and-oh/","Nonpartisan","None","",1
"110","SurveyUSA/Bay News 9/News 13","2016-03-04","2016-03-06","2016-03-08T14:08:35Z",1961,"Likely Voters","IVR/Online",45,44,NA,NA,12,"http://elections.huffingtonpost.com/pollster/polls/surveyusa-bay-news-9-news-13-24010","http://www.surveyusa.com/client/PollReport.aspx?g=378880b5-7bb0-449b-bf41-cfcbde47f2e0","Nonpartisan","None","",1
"111","CNN","2016-03-02","2016-03-06","2016-03-09T14:50:40Z",854,"Registered Voters","Live Phone",43,50,NA,7,1,"http://elections.huffingtonpost.com/pollster/polls/cnn-24021","http://www.cnn.com/2016/03/09/politics/trump-clinton-lead-florida-ohio/index.html","Nonpartisan","None","",1
"112","PPP (D)","2016-02-24","2016-02-25","2016-02-26T04:25:34Z",1012,"Likely Voters","IVR/Online",46,44,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23886","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_22516.pdf","Pollster","Dem","",1
"113","Florida Southern College Center","2016-01-30","2016-02-06","2016-02-09T20:48:48Z",608,"Registered Voters","Live Phone",38,45,NA,3,14.5,"http://elections.huffingtonpost.com/pollster/polls/florida-southern-college-center-23730","http://big.assets.huffingtonpost.com/FSCFloridaPrimaryPreferencePoll02820162.pdf","Nonpartisan","None","",1
"114","Florida Atlantic University","2016-01-15","2016-01-18","2016-01-20T15:36:38Z",1008,"Registered Voters","Automated Phone",47,44,NA,NA,9,"http://elections.huffingtonpost.com/pollster/polls/florida-atlantic-university-23532","http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vp-j0lMrL1I","Nonpartisan","None","",1
"115","Saint Leo University","2015-11-29","2015-12-03","2015-12-10T02:13:39Z",404,"Likely Voters","Internet",41,49,NA,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-23292","http://polls.saintleo.edu/florida-mirrors-nation-in-persistent-affinity-for-trump-or-clinton-plus-growing-concern-for-security/?utm_source=hootsuite","Nonpartisan","None","",1
"116","Florida Atlantic University","2015-11-15","2015-11-16","2015-11-19T20:44:12Z",829,"Registered Voters","Automated Phone",49,41,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/florida-atlantic-university-23188","http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vk4lWt-rSMJ","Nonpartisan","None","",1
"117","SurveyUSA/Bay News 9/News 13","2015-10-28","2015-11-01","2015-11-03T19:15:13Z",2400,"Likely Voters","IVR/Online",47,43,NA,NA,9,"http://elections.huffingtonpost.com/pollster/polls/surveyusa-bay-news-9-news-13-23054","http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2015/11/3/florida_decides_poll_2016_election.html#1","Nonpartisan","None","",1
"118","Quinnipiac","2015-09-25","2015-10-05","2015-10-07T16:12:47Z",1173,"Registered Voters","Live Phone",41,46,NA,3,10,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-22860","http://www.quinnipiac.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2287","Nonpartisan","None","",1
"119","Florida Atlantic University","2015-09-17","2015-09-20","2015-11-19T21:52:29Z",801,"Registered Voters","Automated Phone",46,45,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/florida-atlantic-university-23190","http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vk4c0N-rSMJ","Nonpartisan","None","",1
"120","Cherry (R-Florida Chamber of Commerce)","2015-09-16","2015-09-20","2015-10-13T20:59:54Z",605,"Likely Voters","Live Phone",41,42,NA,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/cherry-r-florida-chamber-of-commerce-22910","https://www.flchamber.com/print/21713","Pollster","Rep","",1
"121","PPP (D)","2015-09-11","2015-09-13","2015-09-18T03:10:20Z",814,"Likely Voters","IVR/Online",48,42,NA,NA,9,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-22737","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_91515.pdf","Pollster","Dem","",1
"122","Quinnipiac","2015-08-07","2015-08-18","2015-08-21T00:32:32Z",1093,"Registered Voters","Live Phone",43,41,NA,3,13,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-22582","http://www.quinnipiac.edu/images/polling/ps/sfl08202015_trendscrosstabs_Sdeg82k.pdf","Nonpartisan","None","",1
