"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Johnson"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"66"	"CBS/YouGov"	"2016-08-30"	"2016-09-02"	"2016-09-04T14:46:09Z"	1088	"Likely Voters"	"Internet"	42	46	4	3	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-25338"	"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tz7f4pk0q2/NC_final_20160904.pdf"	"Nonpartisan"	"None"	""	1
"67"	"WashPost/SurveyMonkey"	"2016-08-09"	"2016-09-01"	"2016-09-06T14:20:49Z"	2552	"Registered Voters"	"Internet"	46	46	NA	NA	8	"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25383"	"http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/"	"Nonpartisan"	"None"	""	1
"68"	"WashPost/SurveyMonkey"	"2016-08-09"	"2016-09-01"	"2016-09-06T14:20:49Z"	2552	"Registered Voters"	"Internet"	41	40	10	4	5	"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25383"	"http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/"	"Nonpartisan"	"None"	""	2
"69"	"PPP (D-NELP) "	"2016-08-26"	"2016-08-27"	"2016-09-01T15:24:30Z"	1177	"Likely Voters"	"IVR/Online"	44	45	NA	NA	12	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-nelp-25318"	"http://nelpaction.org/wp-content/uploads/2016/08/NCResults1.pdf"	"Sponsor"	"Dem"	"The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?"	1
"70"	"Monmouth University"	"2016-08-20"	"2016-08-23"	"2016-08-24T17:00:30Z"	401	"Likely Voters"	"Live Phone"	42	44	7	1	6	"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-25250"	"http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NC_082416/"	"Nonpartisan"	"None"	"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian? If you had to vote for one of the following candidates at this moment, who do you lean toward – Donald Trump or Hillary Clinton?"	1
"71"	"CNN"	"2016-08-18"	"2016-08-23"	"2016-08-24T20:49:20Z"	803	"Likely Voters"	"Live Phone"	47	48	NA	4	1	"http://elections.huffingtonpost.com/pollster/polls/cnn-25253"	"http://www.cnn.com/2016/08/24/politics/arizona-north-carolina-polls-trump-clinton/index.html"	"Nonpartisan"	"None"	"Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?"	1
"72"	"CNN"	"2016-08-18"	"2016-08-23"	"2016-08-24T20:49:20Z"	803	"Likely Voters"	"Live Phone"	45	45	9	2	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25253"	"http://www.cnn.com/2016/08/24/politics/arizona-north-carolina-polls-trump-clinton/index.html"	"Nonpartisan"	"None"	"Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, and Gary Johnson as the Libertarian Party candidate, who would you be more likely to vote for?"	2
"73"	"Gravis Marketing"	"2016-08-15"	"2016-08-17"	"2016-08-22T12:26:39Z"	723	"Registered Voters"	"IVR/Online"	43	44	NA	NA	13	"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-25221"	"http://gravismarketing.com/polling-and-market-research/current-north-carolina-polling-2/"	"Nonpartisan"	"None"	"If you had to vote today in a matchup between Hillary Clinton and Donald Trump, who would you vote for?"	1
"74"	"Gravis Marketing"	"2016-08-15"	"2016-08-17"	"2016-08-22T12:26:39Z"	723	"Registered Voters"	"IVR/Online"	39	38	10	2	10	"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-25221"	"http://gravismarketing.com/polling-and-market-research/current-north-carolina-polling-2/"	"Nonpartisan"	"None"	"If you had to vote today in a matchup between Hillary Clinton, Donald Trump, Gary Johnson and Jill Stein, who would you vote for?"	2
"75"	"NBC/WSJ/Marist"	"2016-08-04"	"2016-08-10"	"2016-08-12T15:38:23Z"	921	"Registered Voters"	"Live Phone"	39	48	NA	7	7	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25149"	"http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"76"	"NBC/WSJ/Marist"	"2016-08-04"	"2016-08-10"	"2016-08-12T15:38:23Z"	921	"Registered Voters"	"Live Phone"	36	45	9	3	7	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25149"	"http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"77"	"PPP (D)"	"2016-08-05"	"2016-08-07"	"2016-08-09T14:15:30Z"	830	"Likely Voters"	"IVR/Online"	41	43	7	2	8	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25097"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_80916.pdf"	"Pollster"	"Dem"	"The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?"	1
"78"	"PPP (D)"	"2016-08-05"	"2016-08-07"	"2016-08-09T14:15:30Z"	830	"Likely Voters"	"IVR/Online"	46	47	NA	NA	7	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25097"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_80916.pdf"	"Pollster"	"Dem"	"If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?"	2
"79"	"SurveyUSA/Civitas (R)"	"2016-07-31"	"2016-08-02"	"2016-08-03T19:38:34Z"	400	"Likely Voters"	"IVR/Online"	46	42	6	NA	7	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-civitas-r-25053"	"https://www.nccivitas.org/2016/civitas-releases-post-conventions-survey-of-north-carolina-voters/"	"Sponsor"	"Rep"	"If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?"	1
"80"	"SurveyUSA/Civitas (R)"	"2016-07-31"	"2016-08-02"	"2016-08-03T19:38:34Z"	400	"Likely Voters"	"IVR/Online"	51	41	NA	NA	8	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-civitas-r-25053"	"https://www.nccivitas.org/2016/civitas-releases-post-conventions-survey-of-north-carolina-voters/"	"Sponsor"	"Rep"	"Regardless of how you intend to vote, who do you think would be better at creating jobs? Donald Trump? or Hillary Clinton?"	2
"81"	"NBC/WSJ/Marist"	"2016-07-05"	"2016-07-11"	"2016-07-15T11:14:11Z"	907	"Registered Voters"	"Live Phone"	38	44	NA	12	6	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24893"	"http://maristpoll.marist.edu/wp-content/misc/NCpolls/NC160705/NBC%20News_WSJ_Marist%20Poll_North%20Carolina%20Nature%20of%20the%20Sample%20and%20Tables_July%202016.pdf#page=2 "	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"82"	"NBC/WSJ/Marist"	"2016-07-05"	"2016-07-11"	"2016-07-15T11:14:11Z"	907	"Registered Voters"	"Live Phone"	36	42	7	4	11	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24893"	"http://maristpoll.marist.edu/wp-content/misc/NCpolls/NC160705/NBC%20News_WSJ_Marist%20Poll_North%20Carolina%20Nature%20of%20the%20Sample%20and%20Tables_July%202016.pdf#page=2 "	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"83"	"CBS/YouGov"	"2016-06-21"	"2016-06-24"	"2016-06-26T20:57:29Z"	988	"Likely Voters"	"Internet"	42	44	NA	6	7	"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-24769"	"https://www.scribd.com/doc/316764934/CBS-News-2016-Battleground-Tracker-North-Carolina-June-2016"	"Nonpartisan"	"None"	""	1
"84"	"PPP (D)"	"2016-06-20"	"2016-06-21"	"2016-06-23T17:54:31Z"	947	"Likely Voters"	"IVR/Online"	43	43	NA	6	7	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24758"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_62316.pdf"	"Pollster"	"Dem"	"The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?"	1
"85"	"PPP (D)"	"2016-06-20"	"2016-06-21"	"2016-06-23T17:54:31Z"	947	"Likely Voters"	"IVR/Online"	48	46	NA	NA	5	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24758"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_62316.pdf"	"Pollster"	"Dem"	"If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?"	2
"86"	"GQR (D-Democracy Corps/Women's Voices Women Vote)"	"2016-06-11"	"2016-06-20"	"2016-07-09T02:18:18Z"	300	"Likely Voters"	"Live Phone"	41	51	NA	5	3	"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24844"	"http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf"	"Sponsor"	"Dem"	""	1
"87"	"GQR (D-Democracy Corps/Women's Voices Women Vote)"	"2016-06-11"	"2016-06-20"	"2016-07-09T02:18:18Z"	300	"Likely Voters"	"Live Phone"	38	48	8	5	4	"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24844"	"http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf"	"Sponsor"	"Dem"	""	2
"88"	"Civitas (R)"	"2016-05-21"	"2016-05-23"	"2016-05-26T18:49:38Z"	600	"Likely Voters"	"Live Phone"	39	36	NA	10	11	"http://elections.huffingtonpost.com/pollster/polls/civitas-r-24565"	"https://www.nccivitas.org/2016/trump-leads-hilary-in-new-civitas-poll/"	"Pollster"	"Rep"	""	1
"89"	"PPP (D)"	"2016-05-20"	"2016-05-22"	"2016-05-25T15:45:45Z"	928	"Likely Voters"	"IVR/Online"	43	41	NA	5	11	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24552"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_52516.pdf"	"Pollster"	"Dem"	"If the candidates for President this fall were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, who would you vote for?"	1
"90"	"PPP (D)"	"2016-05-20"	"2016-05-22"	"2016-05-25T15:45:45Z"	928	"Likely Voters"	"IVR/Online"	47	43	NA	NA	9	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24552"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_52516.pdf"	"Pollster"	"Dem"	"If the candidates for President this fall were just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?"	2
"91"	"Civitas (R)"	"2016-04-23"	"2016-04-25"	"2016-05-02T16:03:52Z"	600	"Likely Voters"	"Live Phone"	37	49	NA	2	12	"http://elections.huffingtonpost.com/pollster/polls/civitas-r-24421"	"https://www.nccivitas.org/2016/17887/"	"Pollster"	"Rep"	""	1
"92"	"PPP (D)"	"2016-04-22"	"2016-04-24"	"2016-04-27T16:50:44Z"	960	"Likely Voters"	"IVR/Online"	44	44	NA	NA	12	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24386"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_42716.pdf"	"Pollster"	"Dem"	""	1
"93"	"Elon"	"2016-04-10"	"2016-04-15"	"2016-04-19T16:39:33Z"	621	"Registered Voters"	"Live Phone"	39	45	NA	14	3	"http://elections.huffingtonpost.com/pollster/polls/elon-24309"	"http://www.elon.edu/e-web/elonpoll/041916.xhtml"	"Nonpartisan"	"None"	""	1
"94"	"PPP (D)"	"2016-03-18"	"2016-03-20"	"2016-03-22T16:12:41Z"	843	"Likely Voters"	"IVR/Online"	42	44	NA	NA	14	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24132"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_32216.pdf"	"Pollster"	"Dem"	""	1
"95"	"SurveyUSA/High Point University"	"2016-03-09"	"2016-03-10"	"2016-03-11T18:37:00Z"	1576	"Likely Voters"	"IVR/Online"	49	42	NA	NA	9	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-high-point-university-24055"	"http://www.highpoint.edu/blog/2016/03/hpu-poll-trump-and-clinton-lead-nc-primaries/"	"Nonpartisan"	"None"	""	1
"96"	"Elon"	"2016-02-15"	"2016-02-19"	"2016-02-22T19:11:23Z"	1530	"Likely Voters"	"Live Phone"	41	47	NA	9	4	"http://elections.huffingtonpost.com/pollster/polls/elon-23831"	"http://www.elon.edu/images/e-web/elonpoll/022216_ElonPoll_ExecSummary.pdf"	"Nonpartisan"	"None"	""	1
"97"	"PPP (D)"	"2016-02-14"	"2016-02-16"	"2016-02-23T16:19:43Z"	1291	"Likely Voters"	"IVR/Online"	44	43	NA	NA	13	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23843"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_21716.pdf"	"Pollster"	"Dem"	""	1
"98"	"SurveyUSA/TWC News North Carolina"	"2016-02-14"	"2016-02-16"	"2016-02-23T14:35:45Z"	1250	"Likely Voters"	"IVR/Online"	45	43	NA	NA	13	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-twc-news-north-carolina-23837"	"http://www.surveyusa.com/client/PollReport.aspx?g=6581a9ab-f961-4f38-8e5f-c23fc53d1736"	"Nonpartisan"	"None"	""	1
"99"	"PPP (D)"	"2016-01-18"	"2016-01-19"	"2016-01-20T21:26:25Z"	948	"Likely Voters"	"IVR/Online"	45	43	NA	NA	12	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23535"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_120815.pdf"	"Pollster"	"Dem"	""	1
"100"	"PPP (D)"	"2015-12-05"	"2015-12-07"	"2015-12-08T17:24:10Z"	1214	"Likely Voters"	"IVR/Online"	47	43	NA	NA	10	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23277"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_120815.pdf"	"Pollster"	"Dem"	""	1
"101"	"Elon"	"2015-10-29"	"2015-11-02"	"2015-11-05T18:18:28Z"	1040	"Likely Voters"	"Live Phone"	40	50	NA	8	3	"http://elections.huffingtonpost.com/pollster/polls/elon-23075"	"http://www.elon.edu/e-web/elonpoll/110515.xhtml"	"Nonpartisan"	"None"	""	1
"102"	"PPP (D)"	"2015-10-23"	"2015-10-25"	"2015-10-27T20:08:28Z"	893	"Likely Voters"	"IVR/Online"	48	42	NA	NA	10	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23002"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_102715.pdf"	"Pollster"	"Dem"	""	1
"103"	"Civitas (R)"	"2015-09-28"	"2015-09-30"	"2015-10-09T20:38:52Z"	600	"Registered Voters"	"Live Phone"	43	47	NA	NA	11	"http://elections.huffingtonpost.com/pollster/polls/civitas-r-22883"	"http://www.nccivitas.org/2015/what-nc-thinks-of-white-house-hopefuls/"	"Pollster"	"Rep"	""	1
"104"	"PPP (D)"	"2015-09-24"	"2015-09-27"	"2015-09-29T19:03:55Z"	1268	"Likely Voters"	"IVR/Online"	47	42	NA	NA	12	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-22812"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_92915.pdf"	"Pollster"	"Dem"	""	1
"105"	"Elon"	"2015-09-17"	"2015-09-21"	"2015-09-25T20:58:56Z"	1075	"Registered Voters"	"Live Phone"	40	47	NA	10	3	"http://elections.huffingtonpost.com/pollster/polls/elon-22796"	"http://www.elon.edu/e-web/elonpoll/092415.xhtml"	"Nonpartisan"	"None"	""	1
"106"	"PPP (D)"	"2015-08-12"	"2015-08-16"	"2015-08-19T21:37:16Z"	957	"Likely Voters"	"IVR/Online"	45	42	NA	NA	14	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-22577"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_81915.pdf"	"Pollster"	"Dem"	""	1
"107"	"PPP (D)"	"2015-07-02"	"2015-07-06"	"2015-07-08T23:23:31Z"	529	"Likely Voters"	"IVR/Online"	44	47	NA	NA	9	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-22353"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_70815.pdf"	"Pollster"	"Dem"	""	1
