"","Pollster","Start.Date","End.Date","Entry.Date.Time..ET.","Number.of.Observations","Population","Mode","Trump","Clinton","Johnson","Other","Undecided","Pollster.URL","Source.URL","Partisan","Affiliation","Question.Text","Question.Iteration"
"68","NBC/WSJ/Marist","2016-08-03","2016-08-07","2016-08-09T21:27:25Z",834,"Registered Voters","Live Phone",36,45,9,4,6,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25106","http://www.nbcnews.com/politics/first-read/polls-clinton-ahead-trump-midwest-battlegrounds-n626541","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"69","Quinnipiac","2016-07-30","2016-08-07","2016-08-09T19:04:18Z",815,"Likely Voters","Live Phone",42,52,NA,1,5,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25103","http://big.assets.huffingtonpost.com/Quinnipiac.8-7-16.pdf","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?",1
"70","Quinnipiac","2016-07-30","2016-08-07","2016-08-09T19:04:18Z",815,"Likely Voters","Live Phone",39,48,7,3,3,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25103","http://big.assets.huffingtonpost.com/Quinnipiac.8-7-16.pdf","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
"71","Susquehanna (R)/ABC27 News","2016-07-31","2016-08-04","2016-08-08T22:07:26Z",772,"Likely Voters","IVR/Live Phone",37,47,NA,8,8,"http://elections.huffingtonpost.com/pollster/polls/susquehanna-r-abc27-news-25093","https://mgtvwhtm.files.wordpress.com/2016/08/toplines-statewideabc27-aug16.pdf","Pollster","Rep","If the election for President were held today would you vote for Hillary Clinton, the Democratic candidate or Donald Trump, the Republican candidate?",1
"72","Susquehanna (R)/ABC27 News","2016-07-31","2016-08-04","2016-08-08T22:07:26Z",772,"Likely Voters","IVR/Live Phone",37,46,7,3,7,"http://elections.huffingtonpost.com/pollster/polls/susquehanna-r-abc27-news-25093","https://mgtvwhtm.files.wordpress.com/2016/08/toplines-statewideabc27-aug16.pdf","Pollster","Rep","If the election for President were held today would you vote for Hillary Clinton, the Democratic candidate, Donald Trump, the Republican candidate, Jill Stein, the Green Party candidate, or Gary Johnson, the Libertarian Party candidate?",2
"73","Franklin and Marshall College","2016-07-29","2016-08-01","2016-08-04T13:26:57Z",389,"Likely Voters","Live Phone/Online",38,49,NA,6,8,"http://elections.huffingtonpost.com/pollster/polls/franklin-and-marshall-college-25058","http://www.fandm.edu/uploads/files/517148503881751921-f-m-poll-release-july-2016.pdf","Nonpartisan","None","If the November general election for president was being held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, would you vote for Donald Trump, Hillary Clinton, some other candidate, or aren't you sure how you would vote?",1
"74","Franklin and Marshall College","2016-07-29","2016-08-01","2016-08-04T13:26:57Z",661,"Registered Voters","Live Phone/Online",34,47,7,3,10,"http://elections.huffingtonpost.com/pollster/polls/franklin-and-marshall-college-25058","http://www.fandm.edu/uploads/files/517148503881751921-f-m-poll-release-july-2016.pdf","Nonpartisan","None","If the November general election for president was being held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, Jill Stein, the Green, and Gary Johnson, the Libertarian, would you vote for …, or aren't you sure how you would vote?",2
"75","PPP (D)","2016-07-29","2016-07-31","2016-08-01T18:54:31Z",1505,"Likely Voters","IVR/Online",42,45,4,2,8,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25034","http://www.publicpolicypolling.com/main/2016/08/clinton-has-narrow-lead-in-pennsylvania.html","Pollster","Dem","The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?",1
"76","PPP (D)","2016-07-29","2016-07-31","2016-08-01T18:54:31Z",1505,"Likely Voters","IVR/Online",45,49,NA,NA,5,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-25034","http://www.publicpolicypolling.com/main/2016/08/clinton-has-narrow-lead-in-pennsylvania.html","Pollster","Dem","If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?",2
"77","Suffolk","2016-07-25","2016-07-27","2016-07-28T16:30:47Z",500,"Likely Voters","Live Phone",41,50,NA,NA,9,"http://elections.huffingtonpost.com/pollster/polls/suffolk-24983","http://www.suffolk.edu/academics/10740.php","Nonpartisan","None","If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean towards?",1
"78","Suffolk","2016-07-25","2016-07-27","2016-07-28T16:30:47Z",500,"Likely Voters","Live Phone",37,46,5,3,10,"http://elections.huffingtonpost.com/pollster/polls/suffolk-24983","http://www.suffolk.edu/academics/10740.php","Nonpartisan","None","Pennsylvania’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?",2
"79","Quinnipiac","2016-06-30","2016-07-11","2016-07-13T11:10:01Z",982,"Registered Voters","Live Phone",43,41,NA,4,13,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24871","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2365","Nonpartisan","None","",1
"80","Quinnipiac","2016-06-30","2016-07-11","2016-07-13T11:10:01Z",982,"Registered Voters","Live Phone",40,34,9,6,11,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24871","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2365","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
"81","NBC/WSJ/Marist","2016-07-05","2016-07-10","2016-07-13T17:16:42Z",829,"Registered Voters","Live Phone",36,45,NA,13,6,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24878","http://maristpoll.marist.edu/wp-content/misc/PAPolls/PA160705/NBC%20News_WSJ_Marist%20Poll_Pennsylvania%20Nature%20of%20the%20Sample%20and%20Tables_July%202016.pdf#page=1","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"82","NBC/WSJ/Marist","2016-07-05","2016-07-10","2016-07-13T17:16:42Z",829,"Registered Voters","Live Phone",35,43,8,4,9,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24878","http://maristpoll.marist.edu/wp-content/misc/PAPolls/PA160705/NBC%20News_WSJ_Marist%20Poll_Pennsylvania%20Nature%20of%20the%20Sample%20and%20Tables_July%202016.pdf#page=1","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"83","Gravis Marketing/OANN","2016-06-27","2016-06-28","2016-07-20T20:41:46Z",1958,"Registered Voters","Automated Phone",47,48,NA,5,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-24941","http://www.realclearpolitics.com/docs/2016/Gravis_Penn_June_27_to_28_2016.pdf","Nonpartisan","None","If the election for President were held today, for whom would you vote?",1
"84","PPP (D-Americans United for Change/Constitutional Responsibility Project) ","2016-06-22","2016-06-23","2016-06-28T03:29:20Z",980,"Likely Voters","IVR/Online",42,46,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-americans-united-for-change-constitutional-responsibility-project-24789","http://www.americansunitedforchange.org/page/-/SupremeCourtMemo62816.pdf","Sponsor","Dem","",1
"85","GQR (D-Democracy Corps/Women's Voices Women Vote)","2016-06-11","2016-06-20","2016-07-09T02:25:21Z",300,"Likely Voters","Live Phone",39,49,NA,8,5,"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24848","http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf","Sponsor","Dem","",1
"86","GQR (D-Democracy Corps/Women's Voices Women Vote)","2016-06-11","2016-06-20","2016-07-09T02:25:21Z",300,"Likely Voters","Live Phone",32,45,16,3,5,"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24848","http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf","Sponsor","Dem","",2
"87","Quinnipiac","2016-06-08","2016-06-19","2016-06-21T11:20:41Z",950,"Registered Voters","Live Phone",41,42,NA,3,14,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24722","https://www.qu.edu/images/polling/ps/ps06212016_Sfw34kbm.pdf","Nonpartisan","None","",1
"88","Quinnipiac","2016-06-08","2016-06-19","2016-06-21T11:20:41Z",950,"Registered Voters","Live Phone",36,39,9,5,11,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24722","https://www.qu.edu/images/polling/ps/ps06212016_Sfw34kbm.pdf","Nonpartisan","None","",2
"89","PPP (D)","2016-06-03","2016-06-05","2016-06-08T18:43:37Z",1106,"Likely Voters","IVR/Online",40,41,6,3,11,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24641","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_PA_60816.pdf","Pollster","Dem","",1
"90","Quinnipiac","2016-04-27","2016-05-08","2016-05-10T11:14:19Z",1077,"Registered Voters","Live Phone",42,43,NA,2,12,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24465","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2345","Nonpartisan","None","",1
"91","NBC/WSJ/Marist","2016-04-18","2016-04-20","2016-04-24T13:56:18Z",2606,"Registered Voters","Live Phone",39,54,NA,NA,7,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24335","http://www.nbcnews.com/politics/first-read/trump-clinton-hold-strong-leads-pennsylvania-new-poll-shows-n560606","Nonpartisan","None","",1
"92","Fox News","2016-04-04","2016-04-07","2016-04-10T15:13:39Z",1607,"Likely Voters","Live Phone",44,44,NA,2,9,"http://elections.huffingtonpost.com/pollster/polls/fox-news-24240","http://www.foxnews.com/politics/2016/04/10/fox-news-poll-trump-holds-huge-lead-in-pennsylvania-clinton-up-over-sanders.html","Nonpartisan","None","",1
"93","Quinnipiac","2016-03-30","2016-04-04","2016-04-06T13:06:11Z",1737,"Likely Voters","Live Phone",42,45,NA,3,10,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24216","http://www.quinnipiac.edu/news-and-events/quinnipiac-university-poll/pennsylvania/release-detail?ReleaseID=2341","Nonpartisan","None","",1
"94","Franklin and Marshall College","2016-03-14","2016-03-20","2016-03-24T14:35:25Z",828,"Registered Voters","Live Phone/Online",33,46,NA,11,10,"http://elections.huffingtonpost.com/pollster/polls/franklin-and-marshall-college-24143","http://www.fandm.edu/uploads/files/295186459482343904-f-m-poll-release-march-2016-1.pdf","Nonpartisan","None","",1
"95","Mercyhurst University","2016-03-01","2016-03-11","2016-03-14T21:39:32Z",421,"Registered Voters","Live Phone",35,43,NA,4,19,"http://elections.huffingtonpost.com/pollster/polls/mercyhurst-university-24092","https://www.mercyhurst.edu/sites/default/files/uploads/<em>Edit%20Simple</em>%20MCAP%20Polls%20/mercyhurst_poll_3_spring_2016_report_edit.pdf","Nonpartisan","None","",1
"96","Harper (R)","2016-03-01","2016-03-02","2016-03-09T17:13:13Z",662,"Likely Voters","Automated Phone",40,45,NA,NA,15,"http://elections.huffingtonpost.com/pollster/polls/harper-r-24028","http://harperpolling.com/polls/pennsylvania-statewide-poll---republican-and-democratic-primaries-march-2016","Pollster","Rep","",1
"97","PPP (D)","2015-10-08","2015-10-11","2015-10-15T20:42:19Z",1012,"Likely Voters","IVR/Online",45,43,NA,NA,13,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-22927","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_PA_101515.pdf","Pollster","Dem","",1
"98","Quinnipiac","2015-09-25","2015-10-05","2015-10-07T16:54:46Z",1049,"Registered Voters","Live Phone",42,44,NA,3,10,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-22862","http://www.quinnipiac.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2287","Nonpartisan","None","",1
"99","Quinnipiac","2015-08-07","2015-08-18","2015-08-21T01:39:41Z",1085,"Registered Voters","Live Phone",40,45,NA,4,12,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-22584","http://www.quinnipiac.edu/images/polling/ps/spa08202015_trendscrosstabs_Sdeg82k.pdf","Nonpartisan","None","",1
