"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"171"	"FOX"	"2016-10-15"	"2016-10-17"	"2016-10-18T22:15:44Z"	NA	"Likely Voters - Democrat"	"Live Phone"	3	87	4	3	"http://elections.huffingtonpost.com/pollster/polls/fox-26259"	"http://www.foxnews.com/politics/interactive/2016/10/18/fox-news-poll-october-18-2016/"	"Nonpartisan"	"None"	""	1
"172"	"FOX"	"2016-10-15"	"2016-10-17"	"2016-10-18T22:15:44Z"	NA	"Likely Voters - Republican"	"Live Phone"	80	5	2	5	"http://elections.huffingtonpost.com/pollster/polls/fox-26259"	"http://www.foxnews.com/politics/interactive/2016/10/18/fox-news-poll-october-18-2016/"	"Nonpartisan"	"None"	""	1
"173"	"FOX"	"2016-10-15"	"2016-10-17"	"2016-10-18T22:15:44Z"	NA	"Likely Voters - independent"	"Live Phone"	38	31	12	12	"http://elections.huffingtonpost.com/pollster/polls/fox-26259"	"http://www.foxnews.com/politics/interactive/2016/10/18/fox-news-poll-october-18-2016/"	"Nonpartisan"	"None"	""	1
"174"	"Bloomberg/Selzer"	"2016-10-14"	"2016-10-17"	"2016-10-19T12:20:19Z"	1006	"Likely Voters"	"Live Phone"	41	50	4	5	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26261"	"https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rSBkM2tk5hcI/v0"	"Nonpartisan"	"None"	"If the general election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?"	1
"175"	"Bloomberg/Selzer"	"2016-10-14"	"2016-10-17"	"2016-10-19T12:20:19Z"	NA	"Likely Voters - Democrat"	"Live Phone"	4	93	1	2	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26261"	"https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rSBkM2tk5hcI/v0"	"Nonpartisan"	"None"	"If the general election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?"	1
"176"	"Bloomberg/Selzer"	"2016-10-14"	"2016-10-17"	"2016-10-19T12:20:19Z"	NA	"Likely Voters - Republican"	"Live Phone"	85	6	4	4	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26261"	"https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rSBkM2tk5hcI/v0"	"Nonpartisan"	"None"	"If the general election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?"	1
"177"	"Bloomberg/Selzer"	"2016-10-14"	"2016-10-17"	"2016-10-19T12:20:19Z"	NA	"Likely Voters - independent"	"Live Phone"	38	39	13	9	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26261"	"https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rSBkM2tk5hcI/v0"	"Nonpartisan"	"None"	"If the general election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?"	1
"178"	"Bloomberg/Selzer"	"2016-10-14"	"2016-10-17"	"2016-10-19T12:20:19Z"	1006	"Likely Voters"	"Live Phone"	38	47	3	5	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26261"	"https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rSBkM2tk5hcI/v0"	"Nonpartisan"	"None"	"If the general election were held today, and the candidates were Hillary Clinton for the Democrats, Donald Trump for the Republicans, Gary Johnson for the Libertarian Party, and Jill Stein for the Green Party, for whom would you vote?"	2
"179"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	1190	"Likely Voters"	"Internet"	39	43	8	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"180"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	NA	"Likely Voters - Democrat"	"Internet"	8	80	5	7	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"181"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	NA	"Likely Voters - Republican"	"Internet"	78	7	8	7	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"182"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	NA	"Likely Voters - independent"	"Internet"	39	24	24	12	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"183"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	1190	"Likely Voters"	"Internet"	38	42	4	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"184"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	NA	"Likely Voters - Democrat"	"Internet"	8	78	4	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"185"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	NA	"Likely Voters - Republican"	"Internet"	77	8	4	7	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"186"	"Ipsos/Reuters"	"2016-10-13"	"2016-10-17"	"2016-10-19T13:30:33Z"	NA	"Likely Voters - independent"	"Internet"	34	23	11	12	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26266"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7420"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"187"	"Public Religion Research Institute/The Atlantic"	"2016-10-12"	"2016-10-17"	"2016-10-19T12:31:06Z"	692	"Likely Voters"	"Live Phone"	36	51	4	6	"http://elections.huffingtonpost.com/pollster/polls/public-religion-research-institute-the-atlantic-26263"	"http://www.prri.org/research/prri-brookings-october-19-2016-presidential-election-horserace-clinton-trump/"	"Nonpartisan"	"None"	""	1
"188"	"Lucid/The Times-Picayune"	"2016-10-14"	"2016-10-16"	"2016-10-26T19:05:15Z"	546	"Likely Voters"	"Internet"	38	43	2	10	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26473"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"189"	"Monmouth University"	"2016-10-14"	"2016-10-16"	"2016-10-17T17:02:31Z"	726	"Likely Voters"	"Live Phone"	38	50	3	3	"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-26206"	"https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_101716/"	"Nonpartisan"	"None"	"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?"	1
"190"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	1189	"Likely Voters"	"Live Phone"	40	51	5	5	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	1
"191"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	282	"Likely Voters - Democrat"	"Live Phone"	5	92	1	2	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	1
"192"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	254	"Likely Voters - Republican"	"Live Phone"	81	9	5	6	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	1
"193"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	242	"Likely Voters - independent"	"Live Phone"	39	45	8	7	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	1
"194"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	1189	"Likely Voters"	"Live Phone"	38	47	5	3	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	2
"195"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	282	"Likely Voters - Democrat"	"Live Phone"	5	89	3	0	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	2
"196"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	254	"Likely Voters - Republican"	"Live Phone"	77	8	3	4	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	2
"197"	"CBS"	"2016-10-12"	"2016-10-16"	"2016-10-17T22:56:22Z"	242	"Likely Voters - independent"	"Live Phone"	36	38	9	3	"http://elections.huffingtonpost.com/pollster/polls/cbs-26221"	"http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/"	"Nonpartisan"	"None"	""	2
"198"	"Rasmussen"	"2016-10-12"	"2016-10-16"	"2016-10-17T12:53:56Z"	1500	"Likely Voters"	"IVR/Online"	41	43	5	6	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26195"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_12_13_16_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"199"	"NBC/SurveyMonkey"	"2016-10-10"	"2016-10-16"	"2016-10-18T14:30:39Z"	24804	"Likely Voters"	"Internet"	43	51	NA	6	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26229"	"https://www.scribd.com/document/327928411/NBC-News-SurveyMonkey-Toplines-and-Methodology-1010-1016"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?"	1
"200"	"NBC/SurveyMonkey"	"2016-10-10"	"2016-10-16"	"2016-10-18T14:30:39Z"	24804	"Likely Voters"	"Internet"	40	46	4	2	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26229"	"https://www.scribd.com/document/327928411/NBC-News-SurveyMonkey-Toplines-and-Methodology-1010-1016"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates for whom would you vote?"	2
"201"	"UPI/CVOTER"	"2016-10-10"	"2016-10-16"	"2016-10-17T15:25:59Z"	1325	"Likely Voters"	"Internet"	46	50	4	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26200"	"https://www.documentcloud.org/documents/3143743-US16thOct-Report.html"	"Nonpartisan"	"None"	""	1
"202"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	1737	"Likely Voters"	"Internet"	41	46	NA	14	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	1
"203"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	676	"Likely Voters - Democrat"	"Internet"	8	84	NA	9	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	1
"204"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	566	"Likely Voters - Republican"	"Internet"	82	8	NA	10	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	1
"205"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	495	"Likely Voters - independent"	"Internet"	39	37	NA	24	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	1
"206"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	1737	"Likely Voters"	"Internet"	36	42	3	9	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	2
"207"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	676	"Likely Voters - Democrat"	"Internet"	6	81	3	4	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	2
"208"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	566	"Likely Voters - Republican"	"Internet"	78	6	1	7	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	2
"209"	"Politico/Morning Consult"	"2016-10-13"	"2016-10-15"	"2016-10-17T12:15:43Z"	495	"Likely Voters - independent"	"Internet"	30	30	6	16	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26194"	"https://morningconsult.com/2016/10/17/trump-support-slides-vote-rigging-rhetoric-takes-hold/"	"Nonpartisan"	"None"	""	2
"210"	"SurveyUSA/Boston Globe/Colby College"	"2016-10-11"	"2016-10-14"	"2016-10-19T14:58:39Z"	845	"Likely Voters"	"IVR/Online"	36	46	2	11	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-boston-globe-colby-college-26270"	"http://www.surveyusa.com/client/PollReport.aspx?g=43152229-1c55-4feb-8b4d-50aeb48c36b1"	"Nonpartisan"	"None"	""	1
"211"	"SurveyUSA/Boston Globe/Colby College"	"2016-10-11"	"2016-10-14"	"2016-10-19T14:58:39Z"	NA	"Likely Voters - Democrat"	"IVR/Online"	5	88	1	5	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-boston-globe-colby-college-26270"	"http://www.surveyusa.com/client/PollReport.aspx?g=43152229-1c55-4feb-8b4d-50aeb48c36b1"	"Nonpartisan"	"None"	""	1
"212"	"SurveyUSA/Boston Globe/Colby College"	"2016-10-11"	"2016-10-14"	"2016-10-19T14:58:39Z"	NA	"Likely Voters - Republican"	"IVR/Online"	75	13	1	9	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-boston-globe-colby-college-26270"	"http://www.surveyusa.com/client/PollReport.aspx?g=43152229-1c55-4feb-8b4d-50aeb48c36b1"	"Nonpartisan"	"None"	""	1
"213"	"SurveyUSA/Boston Globe/Colby College"	"2016-10-11"	"2016-10-14"	"2016-10-19T14:58:39Z"	NA	"Likely Voters - independent"	"IVR/Online"	34	34	4	16	"http://elections.huffingtonpost.com/pollster/polls/surveyusa-boston-globe-colby-college-26270"	"http://www.surveyusa.com/client/PollReport.aspx?g=43152229-1c55-4feb-8b4d-50aeb48c36b1"	"Nonpartisan"	"None"	""	1
"214"	"Lucid/The Times-Picayune"	"2016-10-11"	"2016-10-13"	"2016-10-26T19:03:30Z"	553	"Likely Voters"	"Internet"	36	45	2	10	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26470"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"215"	"Rasmussen"	"2016-10-11"	"2016-10-13"	"2016-10-14T12:37:10Z"	NA	"Likely Voters - Democrat"	"IVR/Online"	16	76	3	2	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26173"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_11_13_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"216"	"Rasmussen"	"2016-10-11"	"2016-10-13"	"2016-10-14T12:37:10Z"	NA	"Likely Voters - Republican"	"IVR/Online"	77	9	6	5	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26173"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_11_13_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"217"	"Rasmussen"	"2016-10-11"	"2016-10-13"	"2016-10-14T12:37:10Z"	NA	"Likely Voters - independent"	"IVR/Online"	38	32	8	10	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26173"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_11_13_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"218"	"NBC/WSJ"	"2016-10-10"	"2016-10-13"	"2016-10-16T14:23:52Z"	905	"Likely Voters"	"Live Phone"	37	48	5	3	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-26190"	"http://www.wsj.com/public/resources/documents/16991NBCWSJMiddleOctoberPoll.pdf"	"Nonpartisan"	"None"	"If the next election for president were held today, with Donald Trump as the Republican candidate, Hillary Clinton as the Democratic candidate, Gary Johnson the Libertarian candidate, and Jill Stein the Green Party candidate for whom would you vote?"	1
"219"	"ABC/Post"	"2016-10-10"	"2016-10-13"	"2016-10-16T05:03:03Z"	740	"Likely Voters"	"Live Phone"	43	47	2	3	"http://elections.huffingtonpost.com/pollster/polls/abc-post-26184"	"http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-national-poll-oct-10-13-2016/2102/"	"Nonpartisan"	"None"	""	1
"220"	"GWU/Battleground"	"2016-10-08"	"2016-10-13"	"2016-10-17T04:18:43Z"	1000	"Likely Voters"	"Live Phone"	39	47	2	4	"http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193"	"https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win"	"Nonpartisan"	"None"	""	1
"221"	"GWU/Battleground"	"2016-10-08"	"2016-10-13"	"2016-10-17T04:18:43Z"	440	"Likely Voters - Democrat"	"Live Phone"	5	87	2	2	"http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193"	"https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win"	"Nonpartisan"	"None"	""	1
"222"	"GWU/Battleground"	"2016-10-08"	"2016-10-13"	"2016-10-17T04:18:43Z"	400	"Likely Voters - Republican"	"Live Phone"	81	7	0	3	"http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193"	"https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win"	"Nonpartisan"	"None"	""	1
"223"	"GWU/Battleground"	"2016-10-08"	"2016-10-13"	"2016-10-17T04:18:43Z"	160	"Likely Voters - independent"	"Live Phone"	31	33	7	13	"http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193"	"https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win"	"Nonpartisan"	"None"	""	1
"224"	"FOX"	"2016-10-10"	"2016-10-12"	"2016-10-13T22:27:34Z"	917	"Likely Voters"	"Live Phone"	38	45	4	6	"http://elections.huffingtonpost.com/pollster/polls/fox-26165"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"225"	"FOX"	"2016-10-10"	"2016-10-12"	"2016-10-13T22:27:34Z"	NA	"Likely Voters - Democrat"	"Live Phone"	5	81	3	4	"http://elections.huffingtonpost.com/pollster/polls/fox-26165"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"226"	"FOX"	"2016-10-10"	"2016-10-12"	"2016-10-13T22:27:34Z"	NA	"Likely Voters - Republican"	"Live Phone"	80	6	1	6	"http://elections.huffingtonpost.com/pollster/polls/fox-26165"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"227"	"FOX"	"2016-10-10"	"2016-10-12"	"2016-10-13T22:27:34Z"	NA	"Likely Voters - independent"	"Live Phone"	35	35	13	9	"http://elections.huffingtonpost.com/pollster/polls/fox-26165"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"228"	"Insights West"	"2016-10-10"	"2016-10-11"	"2016-10-12T14:34:44Z"	953	"Likely Voters"	"Internet"	37	42	5	10	"http://elections.huffingtonpost.com/pollster/polls/insights-west-26144"	"http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/"	"Nonpartisan"	"None"	"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?"	1
"229"	"Insights West"	"2016-10-10"	"2016-10-11"	"2016-10-12T14:34:44Z"	NA	"Likely Voters - Democrat"	"Internet"	5	87	0	6	"http://elections.huffingtonpost.com/pollster/polls/insights-west-26144"	"http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/"	"Nonpartisan"	"None"	"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?"	1
"230"	"Insights West"	"2016-10-10"	"2016-10-11"	"2016-10-12T14:34:44Z"	NA	"Likely Voters - Republican"	"Internet"	74	8	5	8	"http://elections.huffingtonpost.com/pollster/polls/insights-west-26144"	"http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/"	"Nonpartisan"	"None"	"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?"	1
"231"	"Insights West"	"2016-10-10"	"2016-10-11"	"2016-10-12T14:34:44Z"	NA	"Likely Voters - independent"	"Internet"	31	32	10	15	"http://elections.huffingtonpost.com/pollster/polls/insights-west-26144"	"http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/"	"Nonpartisan"	"None"	"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?"	1
"232"	"Rasmussen"	"2016-10-09"	"2016-10-11"	"2016-10-12T12:39:57Z"	1500	"Likely Voters"	"IVR/Online"	39	43	6	5	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26140"	"http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_9_11_2016"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"233"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	1757	"Likely Voters"	"Internet"	41	46	NA	13	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	1
"234"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	677	"Likely Voters - Democrat"	"Internet"	9	85	NA	6	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	1
"235"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	550	"Likely Voters - Republican"	"Internet"	83	9	NA	8	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	1
"236"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	529	"Likely Voters - independent"	"Internet"	38	36	NA	26	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	1
"237"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	1757	"Likely Voters"	"Internet"	37	42	3	7	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	2
"238"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	677	"Likely Voters - Democrat"	"Internet"	8	81	3	4	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	2
"239"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	550	"Likely Voters - Republican"	"Internet"	77	7	1	5	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	2
